x,y,Cell Type
1348.9198598130197,2273.15437194062,Myofibroblasts/Smooth Muscle 3
1356.474513388876,2284.8127950006515,CD8+
1351.202515315184,2289.019766781093,Unknown_lowcount
1346.9668129974805,2282.2849363349865,Plasma
1342.2919373856073,2278.4305707256926,CD8+
1338.6842447834242,2267.56493709381,Endothelial
1180.1513794491414,2411.129107218303,TA2
1331.00905908939,2265.190555256522,Best4+ Enterocytes
1340.993510651902,2285.2278467676097,Unknown_lowcount
1344.7252675237244,2289.64544877085,Unknown_lowcount
1335.2850521589198,2282.2893725009008,Unknown_lowcount
1337.5000171106583,2287.8234384077177,CyclingTA
1343.2600827370734,2294.5585105517484,Unknown_lowcount
1328.1292215702456,2274.7084165842443,Crypt Fibroblasts 4
1338.959874131874,2291.5305942935693,Unknown_lowcount
1317.5929814545188,2275.837398525006,CyclingTA
1331.336444977078,2287.321613800416,CD8+
1335.3156335581689,2296.517120068092,Cancer Associated Fibroblasts
1327.105680219911,2291.0549668606304,Unknown_lowcount
1322.7766123980164,2287.911937249306,Unknown_lowcount
1327.787371248658,2294.8435735756425,TA1
1321.4743963352112,2283.138684132592,Adipocytes
1313.3591977855408,2287.122500479757,Unknown_lowcount
1315.8148621064115,2291.239067744499,Immature Goblet
1326.7628473618852,2307.8884557009987,CD8+
1307.8486260261068,2285.4640206154163,Macrophages
1321.6087232576067,2304.223512555568,Mast
1310.413743742163,2291.809919454793,Immature Goblet
1313.4341193070095,2298.005941272353,Myofibroblasts/Smooth Muscle 1
1312.5798282467176,2301.604102119144,Myofibroblasts/Smooth Muscle 1
1299.9195708050788,2289.432929200668,CD4+
1190.72842696015,2422.8004089026085,Macrophages
1320.5974965504352,2314.720069959433,Immature Goblet
1305.6558984076446,2300.22770669748,Macrophages
1301.643659303096,2295.5662340412346,Lymphatic endothelial cells
1295.6628980221444,2293.595406735172,Crypt Fibroblasts 3
1314.4932299396269,2310.358422740455,Immature Goblet
1307.039363604375,2307.4515794529584,Immature Goblet
1297.070834757475,2304.04475591717,Immature Goblet
1176.0466575344994,2422.973803567234,Immature Goblet
1168.0968117398995,2403.618155813639,Stem
1188.7219974905056,2406.965659443559,Cancer Associated Fibroblasts
1239.0539776379069,2386.0722504716887,Immature Goblet
1224.1598466143694,2391.3239405374447,CD4+
1222.4475000329494,2397.2065035218648,Macrophages
1215.2525898550298,2402.5448399575507,CD8+
1184.0400630355327,2425.6252794405978,Unknown_lowcount
1212.3481249704073,2397.7702947609496,CD8+
1215.5253993686508,2383.108250846285,Immature Goblet
1229.167406457147,2389.952269793242,TA2
1207.2052851121905,2381.7978056448524,CD8+
1203.7673918701798,2390.831458119734,Endothelial
1196.9580898629963,2385.502384695151,Mast
1219.3163948115423,2385.5002146928714,Immature Goblet
1222.712054348404,2385.0819975554023,Immature Goblet
1210.8750456046382,2378.9770290327338,Immature Goblet
1178.4261654342808,2415.712129703912,Plasma
1189.7138721795636,2383.2484464463687,Myofibroblasts/Smooth Muscle 3
1170.7362876243037,2418.0618756835192,Immature Goblet
1196.3702821860809,2398.987119611252,Myofibroblasts/Smooth Muscle 3
1178.3673320577166,2427.669527414433,CyclingTA
1202.7583891300574,2408.3112827804343,Cancer Associated Fibroblasts
1197.2578951660696,2392.564444074103,Myofibroblasts/Smooth Muscle 1
1184.716282025024,2392.0762214574875,Mast
1197.8599726997484,2410.855622354534,Glia
1184.255278425192,2405.823273029666,Adipocytes
1169.275763300886,2410.103669726728,Immature Goblet
1190.6244196551415,2399.660434109619,Adipocytes
1190.1325208319115,2413.1124116629253,Pericytes
1174.761603724562,2396.091028734576,Endothelial
1289.7564243833676,2301.189996323803,Immature Goblet
1047.1147411540237,2514.270512433692,Unknown_lowcount
