organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-2-ch25h-,Stromal 2 (CH25H+),3.532E1,2.167904178635305E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fetal-venous-ec,Fetal venous EC,3.4437E1,2.113706574169422E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_k-cells-gip-,K cells (GIP+),3.2671E1,2.005311365237657E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,3.2671E1,2.005311365237657E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mln-stroma-fmo2-,mLN Stroma (FMO2+),3.1788E1,1.951113760771775E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec3-adgrg3-,LEC3 (ADGRG3+),3.1788E1,1.951113760771774E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_iga-plasma-cell,IgA plasma cell,3.0022E1,1.842718551840009E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_memory-b,Memory B,2.9139E1,1.788520947374127E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-2-eln-,Glia 2 (ELN+),2.9139E1,1.788520947374127E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilcp,ILCP,2.7373E1,1.680125738442361E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mmp9-inflammatory-macrophage,MMP9+ Inflammatory macrophage,2.5607E1,1.571730529510596E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_igg-plasma-cell,IgG plasma cell,2.5607E1,1.571730529510596E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_treg,Treg,2.4724E1,1.517532925044714E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lti-like-ncr-ilc3,LTi-like NCR+ ILC3,2.3841E1,1.463335320578831E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a1-imn-,Branch A1 (iMN),2.3841E1,1.463335320578831E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_th1,Th1,2.2958E1,1.409137716112948E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_th17,Th17,2.2958E1,1.409137716112948E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pro-b,Pro-B,2.1192E1,1.300742507181183E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_clp,CLP,2.0309E1,1.2465449027153E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_rbc,RBC,2.0309E1,1.246544902715301E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_megakaryocyte,Megakaryocyte,1.9426E1,1.192347298249418E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_clc-mast-cell,CLC+ Mast cell,1.8543E1,1.138149693783535E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,1.8543E1,1.138149693783535E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fetal-arterial-ec,Fetal arterial EC,1.8543E1,1.138149693783535E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_i-cells-cck-,I cells (CCK+),1.766E1,1.083952089317652E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_t-reticular,T reticular,1.766E1,1.083952089317652E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_naive-b,Naive B,1.766E1,1.083952089317652E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mpo-mono-neutrophil,MPO+ mono-neutrophil,1.766E1,1.083952089317652E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trdv2-trgv9-gdt,TRDV2/TRGV9 gdT,1.766E1,1.083952089317653E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ec-cells-tac1-,EC cells (TAC1+),1.766E1,1.083952089317652E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-encc-glia,cycling ENCC/glia,1.4128E1,8.67161671454122E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-cd8-t,Activated CD8 T,1.4128E1,8.67161671454122E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_neuroblast,Neuroblast,1.4128E1,8.67161671454122E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cldn10-cells,CLDN10+ cells,1.3245E1,8.129640669882392E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ec-cells-npw-,EC cells (NPW+),1.3245E1,8.129640669882394E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_m-x-cells-mln-ghrl-,M/X cells (MLN/GHRL+),1.2362E1,7.587664625223568E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b3-ipan-,Branch B3 (IPAN),1.1479E1,7.045688580564742E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_d-cells-sst-,D cells (SST+),1.0596E1,6.503712535905915E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilc2,ILC2,1.0596E1,6.503712535905915E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_glia-1-dhh-,Glia 1 (DHH+),9.713000000000001E0,5.961736491247089E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_encc-glia-progenitor,ENCC/glia Progenitor,8.83E0,5.419760446588262E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-4-mmp1-,Stromal 4 (MMP1+),8.83E0,5.419760446588262E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pdc,pDC,8.83E0,5.419760446588262E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fcrl4-memory-b,FCRL4+ Memory B,8.83E0,5.419760446588262E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilc3,ILC3,8.83E0,5.419760446588262E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cdc1,cDC1,7.947E0,4.877784401929436E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec5-cldn11-,LEC5 (CLDN11+),7.947E0,4.877784401929436E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec2-madcam1-,LEC2 (MADCAM1+),5.298E0,3.251856267952958E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fdc,FDC,5.298E0,3.251856267952958E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_venous-capillary,venous capillary,5.298E0,3.251856267952958E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b2-emn-,Branch B2 (eMN),5.298E0,3.251856267952958E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a3-ipan-in-,Branch A3 (IPAN/IN),5.298E0,3.251856267952958E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_icc,ICC,4.415E0,2.709880223294131E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_immature-b,Immature B,4.415E0,2.709880223294131E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-prg4-,Mesothelium (PRG4+),4.415E0,2.709880223294131E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lz-gc-cell,LZ GC cell,3.532E0,2.167904178635305E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cx3cr1-cd8-tmem,CX3CR1+ CD8 Tmem,3.532E0,2.167904178635305E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_n-cells-nts-,N cells (NTS+),3.532E0,2.167904178635305E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_differentiating-glia,Differentiating glia,2.649E0,1.625928133976479E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium,Mesothelium,2.649E0,1.625928133976479E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-cd4-t,Activated CD4 T,2.649E0,1.625928133976479E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_gc-b-cell,GC B cell,2.649E0,1.625928133976479E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_immature-pericyte,Immature pericyte,2.649E0,1.625928133976479E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesoderm-2-zeb2-,Mesoderm 2 (ZEB2+),1.766E0,1.083952089317652E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-neuroblast,cycling neuroblast,1.766E0,1.083952089317652E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv5-7-gdt,TRGV5/7 gdT,1.766E0,1.083952089317652E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-stromal,cycling stromal,8.83E-1,5.419760446588262E-5,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_-cells-ins-,?? cells (INS+),8.83E-1,5.419760446588262E-5,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002071,enterocyte of epithelium of large intestine,7.753623E3,5.36965694368006E-1,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000320,large intestine goblet cell,2.347897E3,1.626001345318902E-1,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,1.573506E3,1.089708310401761E-1,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000131,gut endothelial cell,5.54524E2,3.840273955849081E-2,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009011,transit amplifying cell of colon,5.07725E2,3.516174402250353E-2,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009009,paneth cell of colon,4.88299E2,3.381642512077295E-2,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019032,intestinal tuft cell,2.8256E2,1.956827493426283E-2,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",2.23399E2,1.547116736990155E-2,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,2.1192E2,1.467620620069712E-2,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,1.22737E2,8.499969424570417E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,monocyte,1.06843E2,7.399253959518133E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",9.6247E1,6.665443649483276E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001516,intestinal enteroendocrine cell,8.300200000000001E1,5.748180761939707E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,6.799100000000001E1,4.708616156056994E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,1.6777E1,1.161866324221856E-3,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009016,intestinal crypt stem cell of large intestine,1.766E0,1.223017183391427E-4,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,popv,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002253,epithelial cell of large intestine,8.83E-1,6.115085916957134E-5,4
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000584,Enterocyte,1.3593785E4,2.144210145129391E-1,2
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0009010,Cycling TA,8.019406000000001E3,1.264937741998385E-1,2
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000160,Goblet,6.220735E3,9.81225103763336E-2,2
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0002504,Smooth muscle,4.399106E3,6.938911947408005E-2,2
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000624,CD4+ T cell,4.399106E3,6.938911947408005E-2,2
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000236,B,4.349658E3,6.860915345831362E-2,2
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000071,Endothelial,4.281667E3,6.753670018663473E-2,2
large intestine,http://purl.obolibrary.org/obo/UBERON_0001158,descending colon,Female,sc_proteomics,sc_proteomics,http://purl.obolibrary.org/obo/CL_0000499,Stroma,3.690057E3,5.820496392657177E-2,2
